destination,month,avg_temp_c,avg_rainfall_mm,is_monsoon,activity_type,fit_label
Kaziranga,December,17.4,0.0,False,indoor,95
Majuli,January,18.1,6.8,False,outdoor,100
Majuli,January,18.1,6.8,False,indoor,95
Majuli,February,20.1,5.8,False,outdoor,100
Majuli,February,20.1,5.8,False,indoor,95
Majuli,March,26.7,9.8,False,outdoor,99
Majuli,March,26.7,9.8,False,indoor,95
Majuli,April,30.2,21.8,False,outdoor,91
Majuli,April,30.2,21.8,False,indoor,95
Majuli,May,36.2,41.8,False,outdoor,68
Majuli,May,36.2,41.8,False,indoor,92
Majuli,June,32.7,161.8,True,outdoor,62
Majuli,June,32.7,161.8,True,indoor,93
Majuli,July,26.7,241.8,True,outdoor,74
Majuli,July,26.7,241.8,True,indoor,91
Majuli,August,26.2,211.8,True,outdoor,76
Majuli,August,26.2,211.8,True,indoor,92
Majuli,September,26.4,171.8,True,outdoor,79
Majuli,September,26.4,171.8,True,indoor,92
Majuli,October,26.2,81.8,False,outdoor,95
Majuli,October,26.2,81.8,False,indoor,94
Majuli,November,23.7,21.8,False,outdoor,99
Majuli,November,23.7,21.8,False,indoor,95
Majuli,December,18.6,6.8,False,outdoor,100
Majuli,December,18.6,6.8,False,indoor,95
Tirthan Valley,January,4.1,30.6,False,outdoor,53
Tirthan Valley,January,4.1,30.6,False,indoor,86
Tirthan Valley,February,6.1,35.6,False,outdoor,60
Tirthan Valley,February,6.1,35.6,False,indoor,89
Tirthan Valley,March,14.8,45.6,False,outdoor,87
Tirthan Valley,March,14.8,45.6,False,indoor,94
Tirthan Valley,April,18.3,35.6,False,outdoor,98
Tirthan Valley,April,18.3,35.6,False,indoor,94
Tirthan Valley,May,26.7,60.6,False,outdoor,96
Tirthan Valley,May,26.7,60.6,False,indoor,94
Tirthan Valley,June,23.2,145.6,True,outdoor,80
Tirthan Valley,June,23.2,145.6,True,indoor,93
Tirthan Valley,July,14.8,365.6,True,outdoor,55
Tirthan Valley,July,14.8,365.6,True,indoor,89
Tirthan Valley,August,14.3,345.6,True,outdoor,55
Tirthan Valley,August,14.3,345.6,True,indoor,90
Tirthan Valley,September,14.5,165.6,True,outdoor,68
Tirthan Valley,September,14.5,165.6,True,indoor,92
Tirthan Valley,October,14.3,30.6,False,outdoor,86
Tirthan Valley,October,14.3,30.6,False,indoor,95
Tirthan Valley,November,11.8,0.6,False,outdoor,80
Tirthan Valley,November,11.8,0.6,False,indoor,95
Tirthan Valley,December,4.6,10.6,False,outdoor,56
Tirthan Valley,December,4.6,10.6,False,indoor,87
Ziro,January,8.5,36.0,False,outdoor,67
Ziro,January,8.5,36.0,False,indoor,92
Ziro,February,10.5,41.0,False,outdoor,73
Ziro,February,10.5,41.0,False,indoor,94
Ziro,March,17.4,51.0,False,outdoor,95
Ziro,March,17.4,51.0,False,indoor,94
Ziro,April,20.9,41.0,False,outdoor,97
Ziro,April,20.9,41.0,False,indoor,94
Ziro,May,27.2,66.0,False,outdoor,96
Ziro,May,27.2,66.0,False,indoor,94
Ziro,June,23.7,151.0,True,outdoor,80
Ziro,June,23.7,151.0,True,indoor,93
Ziro,July,17.4,371.0,True,outdoor,63
Ziro,July,17.4,371.0,True,indoor,89
Ziro,August,16.9,351.0,True,outdoor,63
Ziro,August,16.9,351.0,True,indoor,90
Ziro,September,17.1,171.0,True,outdoor,76
Ziro,September,17.1,171.0,True,indoor,92
Ziro,October,16.9,36.0,False,outdoor,94
Ziro,October,16.9,36.0,False,indoor,94
Ziro,November,14.4,6.0,False,outdoor,88
Ziro,November,14.4,6.0,False,indoor,95
Ziro,December,9.0,16.0,False,outdoor,70
Ziro,December,9.0,16.0,False,indoor,93
Hamirpur,January,9.3,6.8,False,outdoor,72
Hamirpur,January,9.3,6.8,False,indoor,94
Hamirpur,February,11.3,5.8,False,outdoor,78
Hamirpur,February,11.3,5.8,False,indoor,95
Hamirpur,March,20.0,9.8,False,outdoor,99
Hamirpur,March,20.0,9.8,False,indoor,95
Hamirpur,April,23.5,21.8,False,outdoor,99
Hamirpur,April,23.5,21.8,False,indoor,95
Hamirpur,May,31.9,41.8,False,outdoor,83
Hamirpur,May,31.9,41.8,False,indoor,94
Hamirpur,June,28.4,161.8,True,outdoor,78
Hamirpur,June,28.4,161.8,True,indoor,93
Hamirpur,July,20.0,241.8,True,outdoor,74
Hamirpur,July,20.0,241.8,True,indoor,91
Hamirpur,August,19.5,211.8,True,outdoor,76
Hamirpur,August,19.5,211.8,True,indoor,92
Hamirpur,September,19.7,171.8,True,outdoor,79
Hamirpur,September,19.7,171.8,True,indoor,92
Hamirpur,October,19.5,81.8,False,outdoor,95
Hamirpur,October,19.5,81.8,False,indoor,94
Hamirpur,November,17.0,21.8,False,outdoor,95
Hamirpur,November,17.0,21.8,False,indoor,95
Hamirpur,December,9.8,6.8,False,outdoor,73
Hamirpur,December,9.8,6.8,False,indoor,95
Matheran,January,17.8,45.0,False,outdoor,96
Matheran,January,17.8,45.0,False,indoor,94
Matheran,February,19.8,50.0,False,outdoor,97
Matheran,February,19.8,50.0,False,indoor,94
Matheran,March,22.9,60.0,False,outdoor,96
Matheran,March,22.9,60.0,False,indoor,94
Matheran,April,26.4,50.0,False,outdoor,97
Matheran,April,26.4,50.0,False,indoor,94
Matheran,May,28.4,75.0,False,outdoor,94
Matheran,May,28.4,75.0,False,indoor,94
Matheran,June,24.9,160.0,True,outdoor,79
Matheran,June,24.9,160.0,True,indoor,93
Matheran,July,22.9,380.0,True,outdoor,65
Matheran,July,22.9,380.0,True,indoor,89
Matheran,August,22.4,360.0,True,outdoor,66
Matheran,August,22.4,360.0,True,indoor,89
Matheran,September,22.6,180.0,True,outdoor,78
Matheran,September,22.6,180.0,True,indoor,92
Matheran,October,22.4,45.0,False,outdoor,97
Matheran,October,22.4,45.0,False,indoor,94
Matheran,November,19.9,15.0,False,outdoor,99
Matheran,November,19.9,15.0,False,indoor,95
Matheran,December,18.3,25.0,False,outdoor,98
Matheran,December,18.3,25.0,False,indoor,95
Mount Abu,January,12.2,52.2,False,outdoor,78
Mount Abu,January,12.2,52.2,False,indoor,94
Mount Abu,February,14.2,57.2,False,outdoor,84
Mount Abu,February,14.2,57.2,False,indoor,94
Mount Abu,March,19.8,67.2,False,outdoor,96
Mount Abu,March,19.8,67.2,False,indoor,94
Mount Abu,April,23.3,57.2,False,outdoor,96
Mount Abu,April,23.3,57.2,False,indoor,94
Mount Abu,May,28.1,82.2,False,outdoor,94
Mount Abu,May,28.1,82.2,False,indoor,94
Mount Abu,June,24.6,167.2,True,outdoor,79
Mount Abu,June,24.6,167.2,True,indoor,92
Mount Abu,July,19.8,387.2,True,outdoor,64
Mount Abu,July,19.8,387.2,True,indoor,89
Mount Abu,August,19.3,367.2,True,outdoor,66
Mount Abu,August,19.3,367.2,True,indoor,89
Mount Abu,September,19.5,187.2,True,outdoor,78
Mount Abu,September,19.5,187.2,True,indoor,92
Mount Abu,October,19.3,52.2,False,outdoor,97
Mount Abu,October,19.3,52.2,False,indoor,94
Mount Abu,November,16.8,22.2,False,outdoor,95
Mount Abu,November,16.8,22.2,False,indoor,95
Mount Abu,December,12.7,32.2,False,outdoor,81
Mount Abu,December,12.7,32.2,False,indoor,95
Thekkady,January,24.9,21.0,False,outdoor,99
Thekkady,January,24.9,21.0,False,indoor,95
Thekkady,February,26.9,29.0,False,outdoor,98
Thekkady,February,26.9,29.0,False,indoor,95
Thekkady,March,25.7,44.0,False,outdoor,97
Thekkady,March,25.7,44.0,False,indoor,94
Thekkady,April,29.2,99.0,False,outdoor,89
Thekkady,April,29.2,99.0,False,indoor,93
Thekkady,May,26.5,219.0,False,outdoor,85
Thekkady,May,26.5,219.0,False,indoor,92
Thekkady,June,23.0,489.0,True,outdoor,57
Thekkady,June,23.0,489.0,True,indoor,87
Thekkady,July,25.7,569.0,True,outdoor,52
Thekkady,July,25.7,569.0,True,indoor,86
Thekkady,August,25.2,419.0,True,outdoor,62
Thekkady,August,25.2,419.0,True,indoor,89
Thekkady,September,25.4,299.0,True,outdoor,70
Thekkady,September,25.4,299.0,True,indoor,90
Thekkady,October,25.2,149.0,False,outdoor,90
Thekkady,October,25.2,149.0,False,indoor,93
Thekkady,November,22.7,39.0,False,outdoor,97
Thekkady,November,22.7,39.0,False,indoor,94
Thekkady,December,25.4,19.0,False,outdoor,99
Thekkady,December,25.4,19.0,False,indoor,95
Shimla,January,0.9,59.6,False,outdoor,41
Shimla,January,0.9,59.6,False,indoor,80
Shimla,February,2.9,64.6,False,outdoor,47
Shimla,February,2.9,64.6,False,indoor,83
Shimla,March,11.4,79.6,False,outdoor,74
Shimla,March,11.4,79.6,False,indoor,94
Shimla,April,14.9,49.6,False,outdoor,87
Shimla,April,14.9,49.6,False,indoor,94
Shimla,May,23.0,54.6,False,outdoor,96
Shimla,May,23.0,54.6,False,indoor,94
Shimla,June,19.5,134.6,False,outdoor,91
Shimla,June,19.5,134.6,False,indoor,93
Shimla,July,11.4,334.6,True,outdoor,47
Shimla,July,11.4,334.6,True,indoor,90
Shimla,August,10.9,304.6,True,outdoor,47
Shimla,August,10.9,304.6,True,indoor,90
Shimla,September,11.1,124.6,False,outdoor,70
Shimla,September,11.1,124.6,False,indoor,93
Shimla,October,10.9,24.6,False,outdoor,76
Shimla,October,10.9,24.6,False,indoor,95
Shimla,November,8.4,9.6,False,outdoor,69
Shimla,November,8.4,9.6,False,indoor,92
Shimla,December,1.4,34.6,False,outdoor,45
Shimla,December,1.4,34.6,False,indoor,82
Nainital,January,2.1,65.0,False,outdoor,45
Nainital,January,2.1,65.0,False,indoor,82
Nainital,February,4.1,70.0,False,outdoor,51
Nainital,February,4.1,70.0,False,indoor,85
Nainital,March,11.8,85.0,False,outdoor,74
Nainital,March,11.8,85.0,False,indoor,94
Nainital,April,15.3,55.0,False,outdoor,88
Nainital,April,15.3,55.0,False,indoor,94
Nainital,May,22.5,60.0,False,outdoor,96
Nainital,May,22.5,60.0,False,indoor,94
Nainital,June,19.0,140.0,False,outdoor,91
Nainital,June,19.0,140.0,False,indoor,93
Nainital,July,11.8,340.0,True,outdoor,47
Nainital,July,11.8,340.0,True,indoor,90
Nainital,August,11.3,310.0,True,outdoor,48
Nainital,August,11.3,310.0,True,indoor,90
Nainital,September,11.5,130.0,False,outdoor,71
Nainital,September,11.5,130.0,False,indoor,93
Nainital,October,11.3,30.0,False,outdoor,77
Nainital,October,11.3,30.0,False,indoor,95
Nainital,November,8.8,15.0,False,outdoor,70
Nainital,November,8.8,15.0,False,indoor,93
Nainital,December,2.6,40.0,False,outdoor,48
Nainital,December,2.6,40.0,False,indoor,83
Kodaikanal,January,16.6,77.6,False,outdoor,90
Kodaikanal,January,16.6,77.6,False,indoor,94
Kodaikanal,February,18.6,82.6,False,outdoor,94
Kodaikanal,February,18.6,82.6,False,indoor,94
Kodaikanal,March,17.7,97.6,False,outdoor,93
Kodaikanal,March,17.7,97.6,False,indoor,93
Kodaikanal,April,21.2,67.6,False,outdoor,95
Kodaikanal,April,21.2,67.6,False,indoor,94
Kodaikanal,May,18.8,72.6,False,outdoor,95
Kodaikanal,May,18.8,72.6,False,indoor,94
Kodaikanal,June,15.3,152.6,False,outdoor,81
Kodaikanal,June,15.3,152.6,False,indoor,93
Kodaikanal,July,17.7,352.6,True,outdoor,66
Kodaikanal,July,17.7,352.6,True,indoor,90
Kodaikanal,August,17.2,322.6,True,outdoor,66
Kodaikanal,August,17.2,322.6,True,indoor,90
Kodaikanal,September,17.4,142.6,False,outdoor,89
Kodaikanal,September,17.4,142.6,False,indoor,93
Kodaikanal,October,17.2,42.6,False,outdoor,95
Kodaikanal,October,17.2,42.6,False,indoor,94
Kodaikanal,November,14.7,27.6,False,outdoor,88
Kodaikanal,November,14.7,27.6,False,indoor,95
Kodaikanal,December,17.1,52.6,False,outdoor,94
Kodaikanal,December,17.1,52.6,False,indoor,94
Chikmagalur,January,21.0,27.0,False,outdoor,98
Chikmagalur,January,21.0,27.0,False,indoor,95
Chikmagalur,February,23.0,32.0,False,outdoor,98
Chikmagalur,February,23.0,32.0,False,indoor,95
Chikmagalur,March,23.5,42.0,False,outdoor,97
Chikmagalur,March,23.5,42.0,False,indoor,94
Chikmagalur,April,27.0,32.0,False,outdoor,98
Chikmagalur,April,27.0,32.0,False,indoor,95
Chikmagalur,May,26.2,57.0,False,outdoor,96
Chikmagalur,May,26.2,57.0,False,indoor,94
Chikmagalur,June,22.7,142.0,True,outdoor,81
Chikmagalur,June,22.7,142.0,True,indoor,93
Chikmagalur,July,23.5,362.0,True,outdoor,66
Chikmagalur,July,23.5,362.0,True,indoor,89
Chikmagalur,August,23.0,342.0,True,outdoor,67
Chikmagalur,August,23.0,342.0,True,indoor,90
Chikmagalur,September,23.2,162.0,True,outdoor,79
Chikmagalur,September,23.2,162.0,True,indoor,93
Chikmagalur,October,23.0,27.0,False,outdoor,98
Chikmagalur,October,23.0,27.0,False,indoor,95
Chikmagalur,November,20.5,0.0,False,outdoor,100
Chikmagalur,November,20.5,0.0,False,indoor,95
Chikmagalur,December,21.5,7.0,False,outdoor,100
Chikmagalur,December,21.5,7.0,False,indoor,95
Gokarna,January,27.2,12.8,False,outdoor,99
Gokarna,January,27.2,12.8,False,indoor,95
Gokarna,February,29.2,11.8,False,outdoor,95
Gokarna,February,29.2,11.8,False,indoor,95
Gokarna,March,30.3,13.8,False,outdoor,91
Gokarna,March,30.3,13.8,False,indoor,95
Gokarna,April,33.8,25.8,False,outdoor,77
Gokarna,April,33.8,25.8,False,indoor,95
Gokarna,May,33.6,105.8,False,outdoor,73
Gokarna,May,33.6,105.8,False,indoor,93
Gokarna,June,30.1,790.8,True,outdoor,30
Gokarna,June,30.1,790.8,True,indoor,83
Gokarna,July,30.3,930.8,True,outdoor,22
Gokarna,July,30.3,930.8,True,indoor,81
Gokarna,August,29.8,490.8,True,outdoor,51
Gokarna,August,29.8,490.8,True,indoor,87
Gokarna,September,30.0,270.8,True,outdoor,65
Gokarna,September,30.0,270.8,True,indoor,91
Gokarna,October,29.8,120.8,False,outdoor,85
Gokarna,October,29.8,120.8,False,indoor,93
Gokarna,November,27.3,35.8,False,outdoor,98
Gokarna,November,27.3,35.8,False,indoor,94
Gokarna,December,27.7,15.8,False,outdoor,99
Gokarna,December,27.7,15.8,False,indoor,95
Jim Corbett,January,13.1,6.6,False,outdoor,84
Jim Corbett,January,13.1,6.6,False,indoor,95
Jim Corbett,February,15.1,14.6,False,outdoor,90
Jim Corbett,February,15.1,14.6,False,indoor,95
Jim Corbett,March,22.9,29.6,False,outdoor,98
Jim Corbett,March,22.9,29.6,False,indoor,95
Jim Corbett,April,26.4,84.6,False,outdoor,94
Jim Corbett,April,26.4,84.6,False,indoor,94
Jim Corbett,May,33.7,204.6,False,outdoor,66
Jim Corbett,May,33.7,204.6,False,indoor,92
Jim Corbett,June,30.2,474.6,True,outdoor,50
Jim Corbett,June,30.2,474.6,True,indoor,88
Jim Corbett,July,22.9,554.6,True,outdoor,53
Jim Corbett,July,22.9,554.6,True,indoor,86
Jim Corbett,August,22.4,404.6,True,outdoor,63
Jim Corbett,August,22.4,404.6,True,indoor,89
Jim Corbett,September,22.6,284.6,True,outdoor,71
Jim Corbett,September,22.6,284.6,True,indoor,91
Jim Corbett,October,22.4,134.6,False,outdoor,91
Jim Corbett,October,22.4,134.6,False,indoor,93
Jim Corbett,November,19.9,24.6,False,outdoor,98
Jim Corbett,November,19.9,24.6,False,indoor,95
Jim Corbett,December,13.6,4.6,False,outdoor,86
Jim Corbett,December,13.6,4.6,False,indoor,95
Varkala,January,31.5,11.0,False,outdoor,87
Varkala,January,31.5,11.0,False,indoor,95
Varkala,February,33.5,10.0,False,outdoor,80
Varkala,February,33.5,10.0,False,indoor,95
Varkala,March,31.9,12.0,False,outdoor,85
Varkala,March,31.9,12.0,False,indoor,95
Varkala,April,35.4,24.0,False,outdoor,72
Varkala,April,35.4,24.0,False,indoor,93
Varkala,May,32.3,104.0,False,outdoor,78
Varkala,May,32.3,104.0,False,indoor,93
Varkala,June,28.8,789.0,True,outdoor,35
Varkala,June,28.8,789.0,True,indoor,83
Varkala,July,31.9,929.0,True,outdoor,16
Varkala,July,31.9,929.0,True,indoor,81
Varkala,August,31.4,489.0,True,outdoor,45
Varkala,August,31.4,489.0,True,indoor,87
Varkala,September,31.6,269.0,True,outdoor,59
Varkala,September,31.6,269.0,True,indoor,91
Varkala,October,31.4,289.0,True,outdoor,58
Varkala,October,31.4,289.0,True,indoor,91
Varkala,November,28.9,319.0,True,outdoor,65
Varkala,November,28.9,319.0,True,indoor,90
Varkala,December,32.0,149.0,True,outdoor,66
Varkala,December,32.0,149.0,True,indoor,93
Kochi,January,29.7,2.0,False,outdoor,94
Kochi,January,29.7,2.0,False,indoor,95
Kochi,February,31.7,1.0,False,outdoor,87
Kochi,February,31.7,1.0,False,indoor,95
Kochi,March,30.7,3.0,False,outdoor,90
Kochi,March,30.7,3.0,False,indoor,95
Kochi,April,34.2,15.0,False,outdoor,77
Kochi,April,34.2,15.0,False,indoor,95
Kochi,May,31.6,95.0,False,outdoor,81
Kochi,May,31.6,95.0,False,indoor,94
Kochi,June,28.1,780.0,True,outdoor,38
Kochi,June,28.1,780.0,True,indoor,83
Kochi,July,30.7,920.0,True,outdoor,20
Kochi,July,30.7,920.0,True,indoor,81
Kochi,August,30.2,480.0,True,outdoor,50
Kochi,August,30.2,480.0,True,indoor,88
Kochi,September,30.4,260.0,True,outdoor,64
Kochi,September,30.4,260.0,True,indoor,91
Kochi,October,30.2,280.0,True,outdoor,63
Kochi,October,30.2,280.0,True,indoor,91
Kochi,November,27.7,310.0,True,outdoor,69
Kochi,November,27.7,310.0,True,indoor,90
Kochi,December,30.2,140.0,True,outdoor,73
Kochi,December,30.2,140.0,True,indoor,93
Rameshwaram,January,30.6,12.8,False,outdoor,90
Rameshwaram,January,30.6,12.8,False,indoor,95
Rameshwaram,February,32.6,11.8,False,outdoor,83
Rameshwaram,February,32.6,11.8,False,indoor,95
Rameshwaram,March,31.3,13.8,False,outdoor,87
Rameshwaram,March,31.3,13.8,False,indoor,95
Rameshwaram,April,34.8,25.8,False,outdoor,74
Rameshwaram,April,34.8,25.8,False,indoor,94
Rameshwaram,May,31.9,105.8,False,outdoor,79
Rameshwaram,May,31.9,105.8,False,indoor,93
Rameshwaram,June,28.4,790.8,True,outdoor,36
Rameshwaram,June,28.4,790.8,True,indoor,83
Rameshwaram,July,31.3,930.8,True,outdoor,18
Rameshwaram,July,31.3,930.8,True,indoor,81
Rameshwaram,August,30.8,490.8,True,outdoor,47
Rameshwaram,August,30.8,490.8,True,indoor,87
Rameshwaram,September,31.0,270.8,True,outdoor,61
Rameshwaram,September,31.0,270.8,True,indoor,91
Rameshwaram,October,30.8,290.8,True,outdoor,61
Rameshwaram,October,30.8,290.8,True,indoor,91
Rameshwaram,November,28.3,320.8,True,outdoor,68
Rameshwaram,November,28.3,320.8,True,indoor,90
Rameshwaram,December,31.1,150.8,True,outdoor,69
Rameshwaram,December,31.1,150.8,True,indoor,93
Nashik,January,19.6,0.0,False,outdoor,100
Nashik,January,19.6,0.0,False,indoor,95
Nashik,February,21.6,0.0,False,outdoor,100
Nashik,February,21.6,0.0,False,indoor,95
Nashik,March,25.1,2.6,False,outdoor,100
Nashik,March,25.1,2.6,False,indoor,95
Nashik,April,28.6,14.6,False,outdoor,97
Nashik,April,28.6,14.6,False,indoor,95
Nashik,May,31.1,34.6,False,outdoor,87
Nashik,May,31.1,34.6,False,indoor,94
Nashik,June,27.6,154.6,True,outdoor,80
Nashik,June,27.6,154.6,True,indoor,93
Nashik,July,25.1,234.6,True,outdoor,74
Nashik,July,25.1,234.6,True,indoor,91
Nashik,August,24.6,204.6,True,outdoor,76
Nashik,August,24.6,204.6,True,indoor,92
Nashik,September,24.8,164.6,True,outdoor,79
Nashik,September,24.8,164.6,True,indoor,92
Nashik,October,24.6,74.6,False,outdoor,95
Nashik,October,24.6,74.6,False,indoor,94
Nashik,November,22.1,14.6,False,outdoor,99
Nashik,November,22.1,14.6,False,indoor,95
Nashik,December,20.1,0.0,False,outdoor,100
Nashik,December,20.1,0.0,False,indoor,95
Tawang,January,-0.7,9.8,False,outdoor,40
Tawang,January,-0.7,9.8,False,indoor,79
Tawang,February,1.3,10.8,False,outdoor,46
Tawang,February,1.3,10.8,False,indoor,82
Tawang,March,8.2,13.8,False,outdoor,68
Tawang,March,8.2,13.8,False,indoor,92
Tawang,April,11.7,11.8,False,outdoor,79
Tawang,April,11.7,11.8,False,indoor,95
Tawang,May,18.0,15.8,False,outdoor,99
Tawang,May,18.0,15.8,False,indoor,95
Tawang,June,14.5,12.8,False,outdoor,88
Tawang,June,14.5,12.8,False,indoor,95
Tawang,July,8.2,29.8,False,outdoor,67
Tawang,July,8.2,29.8,False,indoor,92
Tawang,August,7.7,33.8,False,outdoor,65
Tawang,August,7.7,33.8,False,indoor,91
Tawang,September,7.9,16.8,False,outdoor,67
Tawang,September,7.9,16.8,False,indoor,92
Tawang,October,7.7,9.8,False,outdoor,66
Tawang,October,7.7,9.8,False,indoor,91
Tawang,November,5.2,6.8,False,outdoor,59
Tawang,November,5.2,6.8,False,indoor,88
Tawang,December,-0.2,7.8,False,outdoor,41
Tawang,December,-0.2,7.8,False,indoor,80
Leh Ladakh,January,-9.1,24.2,False,outdoor,12
Leh Ladakh,January,-9.1,24.2,False,indoor,66
Leh Ladakh,February,-7.1,25.2,False,outdoor,18
Leh Ladakh,February,-7.1,25.2,False,indoor,69
Leh Ladakh,March,2.8,28.2,False,outdoor,49
Leh Ladakh,March,2.8,28.2,False,indoor,84
Leh Ladakh,April,6.3,26.2,False,outdoor,61
Leh Ladakh,April,6.3,26.2,False,indoor,89
Leh Ladakh,May,15.9,30.2,False,outdoor,91
Leh Ladakh,May,15.9,30.2,False,indoor,95
Leh Ladakh,June,12.4,27.2,False,outdoor,80
Leh Ladakh,June,12.4,27.2,False,indoor,95
Leh Ladakh,July,2.8,44.2,False,outdoor,48
Leh Ladakh,July,2.8,44.2,False,indoor,84
Leh Ladakh,August,2.3,48.2,False,outdoor,47
Leh Ladakh,August,2.3,48.2,False,indoor,83
Leh Ladakh,September,2.5,31.2,False,outdoor,48
Leh Ladakh,September,2.5,31.2,False,indoor,83
Leh Ladakh,October,2.3,24.2,False,outdoor,48
Leh Ladakh,October,2.3,24.2,False,indoor,83
Leh Ladakh,November,-0.2,21.2,False,outdoor,40
Leh Ladakh,November,-0.2,21.2,False,indoor,79
Leh Ladakh,December,-8.6,22.2,False,outdoor,13
Leh Ladakh,December,-8.6,22.2,False,indoor,67
Shillong,January,10.3,32.4,False,outdoor,73
Shillong,January,10.3,32.4,False,indoor,95
Shillong,February,12.3,37.4,False,outdoor,79
Shillong,February,12.3,37.4,False,indoor,94
Shillong,March,18.3,47.4,False,outdoor,97
Shillong,March,18.3,47.4,False,indoor,94
Shillong,April,21.8,37.4,False,outdoor,98
Shillong,April,21.8,37.4,False,indoor,94
Shillong,May,27.1,62.4,False,outdoor,96
Shillong,May,27.1,62.4,False,indoor,94
Shillong,June,23.6,147.4,True,outdoor,80
Shillong,June,23.6,147.4,True,indoor,93
Shillong,July,18.3,367.4,True,outdoor,66
Shillong,July,18.3,367.4,True,indoor,89
Shillong,August,17.8,347.4,True,outdoor,66
Shillong,August,17.8,347.4,True,indoor,90
Shillong,September,18.0,167.4,True,outdoor,79
Shillong,September,18.0,167.4,True,indoor,92
Shillong,October,17.8,32.4,False,outdoor,97
Shillong,October,17.8,32.4,False,indoor,95
Shillong,November,15.3,2.4,False,outdoor,91
Shillong,November,15.3,2.4,False,indoor,95
Shillong,December,10.8,12.4,False,outdoor,76
Shillong,December,10.8,12.4,False,indoor,95
