destination,date,price,is_holiday,occupancy_pct,tier,hotel_tier
Munnar,2026-04-22,870,False,57,popular,1
Munnar,2026-04-22,1840,False,46,popular,2
Munnar,2026-04-22,3090,False,48,popular,3
Munnar,2026-04-22,5710,False,41,popular,4
Munnar,2026-04-22,13700,False,40,popular,5
Munnar,2026-05-01,860,False,55,popular,1
Munnar,2026-05-01,1870,False,45,popular,2
Munnar,2026-05-01,3120,False,63,popular,3
Munnar,2026-05-01,6050,False,50,popular,4
Munnar,2026-05-01,13800,False,51,popular,5
Munnar,2026-06-06,880,False,57,popular,1
Munnar,2026-06-06,1820,False,41,popular,2
Munnar,2026-06-06,3370,False,50,popular,3
Munnar,2026-06-06,5710,False,51,popular,4
Munnar,2026-06-06,13630,False,42,popular,5
Munnar,2026-07-11,860,False,48,popular,1
Munnar,2026-07-11,1830,False,46,popular,2
Munnar,2026-07-11,3210,False,54,popular,3
Munnar,2026-07-11,6010,False,56,popular,4
Munnar,2026-07-11,13480,False,58,popular,5
Munnar,2026-08-16,800,False,56,popular,1
Munnar,2026-08-16,1900,False,60,popular,2
Munnar,2026-08-16,3090,False,55,popular,3
Munnar,2026-08-16,5730,False,39,popular,4
Munnar,2026-08-16,13770,False,38,popular,5
Munnar,2026-09-21,890,False,52,popular,1
Munnar,2026-09-21,1880,False,47,popular,2
Munnar,2026-09-21,3110,False,49,popular,3
Munnar,2026-09-21,5690,False,43,popular,4
Munnar,2026-09-21,14220,False,61,popular,5
Munnar,2026-10-26,1110,True,81,popular,1
Munnar,2026-10-26,2180,True,72,popular,2
Munnar,2026-10-26,4190,True,68,popular,3
Munnar,2026-10-26,7310,True,73,popular,4
Munnar,2026-10-26,16530,True,67,popular,5
Munnar,2026-11-05,820,False,61,popular,1
Munnar,2026-11-05,1890,False,40,popular,2
Munnar,2026-11-05,3360,False,63,popular,3
Munnar,2026-11-05,6110,False,40,popular,4
Munnar,2026-11-05,14120,False,55,popular,5
Munnar,2026-12-10,850,False,61,popular,1
Munnar,2026-12-10,1760,False,59,popular,2
Munnar,2026-12-10,3190,False,60,popular,3
Munnar,2026-12-10,5770,False,42,popular,4
Munnar,2026-12-10,13700,False,61,popular,5
Alleppey,2026-01-02,840,False,60,popular,1
Alleppey,2026-01-02,1830,False,50,popular,2
Alleppey,2026-01-02,3260,False,63,popular,3
Alleppey,2026-01-02,5830,False,61,popular,4
Alleppey,2026-01-02,13680,False,56,popular,5
Alleppey,2026-02-07,880,False,45,popular,1
Alleppey,2026-02-07,1770,False,54,popular,2
Alleppey,2026-02-07,3010,False,60,popular,3
Alleppey,2026-02-07,6140,False,44,popular,4
Alleppey,2026-02-07,14300,False,39,popular,5
Alleppey,2026-03-12,880,False,51,popular,1
Alleppey,2026-03-12,1740,False,46,popular,2
Alleppey,2026-03-12,3010,False,39,popular,3
Alleppey,2026-03-12,5610,False,41,popular,4
Alleppey,2026-03-12,13580,False,57,popular,5
Alleppey,2026-04-17,860,False,55,popular,1
Alleppey,2026-04-17,1690,False,61,popular,2
Alleppey,2026-04-17,3230,False,55,popular,3
Alleppey,2026-04-17,5640,False,39,popular,4
Alleppey,2026-04-17,14190,False,45,popular,5
Alleppey,2026-05-22,800,False,59,popular,1
Alleppey,2026-05-22,1790,False,61,popular,2
Alleppey,2026-05-22,3350,False,42,popular,3
Alleppey,2026-05-22,5650,False,59,popular,4
Alleppey,2026-05-22,13510,False,54,popular,5
Alleppey,2026-06-01,890,False,63,popular,1
Alleppey,2026-06-01,1730,False,60,popular,2
Alleppey,2026-06-01,3010,False,39,popular,3
Alleppey,2026-06-01,5610,False,40,popular,4
Alleppey,2026-06-01,13500,False,43,popular,5
Alleppey,2026-07-06,830,False,47,popular,1
Alleppey,2026-07-06,1760,False,43,popular,2
Alleppey,2026-07-06,3080,False,38,popular,3
Alleppey,2026-07-06,5880,False,61,popular,4
Alleppey,2026-07-06,14470,False,40,popular,5
Alleppey,2026-08-11,850,False,49,popular,1
Alleppey,2026-08-11,1750,False,48,popular,2
Alleppey,2026-08-11,3200,False,62,popular,3
Alleppey,2026-08-11,5530,False,47,popular,4
Alleppey,2026-08-11,14360,False,43,popular,5
Alleppey,2026-09-16,820,False,49,popular,1
Alleppey,2026-09-16,1710,False,46,popular,2
Alleppey,2026-09-16,3080,False,40,popular,3
Alleppey,2026-09-16,5490,False,39,popular,4
Alleppey,2026-09-16,13240,False,39,popular,5
Alleppey,2026-10-21,810,False,61,popular,1
Alleppey,2026-10-21,1880,False,51,popular,2
Alleppey,2026-10-21,3020,False,53,popular,3
Alleppey,2026-10-21,5890,False,44,popular,4
Alleppey,2026-10-21,14110,False,59,popular,5
Alleppey,2026-11-26,1000,True,80,popular,1
Alleppey,2026-11-26,2320,True,72,popular,2
Alleppey,2026-11-26,4010,True,85,popular,3
Alleppey,2026-11-26,7350,True,72,popular,4
Alleppey,2026-11-26,17590,True,80,popular,5
Alleppey,2026-12-05,830,False,39,popular,1
Alleppey,2026-12-05,1880,False,56,popular,2
Alleppey,2026-12-05,3080,False,63,popular,3
Alleppey,2026-12-05,5490,False,42,popular,4
Alleppey,2026-12-05,13840,False,57,popular,5
Wayanad,2026-01-13,860,False,43,popular,1
Wayanad,2026-01-13,1890,False,38,popular,2
Wayanad,2026-01-13,3140,False,57,popular,3
Wayanad,2026-01-13,6090,False,59,popular,4
Wayanad,2026-01-13,13370,False,56,popular,5
Wayanad,2026-02-18,900,False,59,popular,1
Wayanad,2026-02-18,1850,False,49,popular,2
Wayanad,2026-02-18,3210,False,47,popular,3
Wayanad,2026-02-18,5690,False,45,popular,4
Wayanad,2026-02-18,13620,False,63,popular,5
Wayanad,2026-03-23,860,False,45,popular,1
Wayanad,2026-03-23,1780,False,49,popular,2
Wayanad,2026-03-23,3230,False,54,popular,3
Wayanad,2026-03-23,5520,False,52,popular,4
Wayanad,2026-03-23,14500,False,49,popular,5
Wayanad,2026-04-02,860,False,63,popular,1
Wayanad,2026-04-02,1900,False,42,popular,2
Wayanad,2026-04-02,3370,False,50,popular,3
Wayanad,2026-04-02,6010,False,54,popular,4
Wayanad,2026-04-02,13630,False,48,popular,5
Wayanad,2026-05-07,860,False,38,popular,1
Wayanad,2026-05-07,1820,False,62,popular,2
Wayanad,2026-05-07,3380,False,50,popular,3
Wayanad,2026-05-07,5460,False,56,popular,4
Wayanad,2026-05-07,14730,False,49,popular,5
Wayanad,2026-06-12,810,False,58,popular,1
Wayanad,2026-06-12,1740,False,53,popular,2
Wayanad,2026-06-12,3150,False,38,popular,3
Wayanad,2026-06-12,5730,False,51,popular,4
Wayanad,2026-06-12,13370,False,42,popular,5
Wayanad,2026-07-17,850,False,55,popular,1
Wayanad,2026-07-17,1880,False,50,popular,2
Wayanad,2026-07-17,3200,False,43,popular,3
Wayanad,2026-07-17,5530,False,48,popular,4
Wayanad,2026-07-17,14650,False,62,popular,5
Wayanad,2026-08-22,880,False,46,popular,1
Wayanad,2026-08-22,1820,False,57,popular,2
Wayanad,2026-08-22,3040,False,59,popular,3
Wayanad,2026-08-22,5960,False,46,popular,4
Wayanad,2026-08-22,14800,False,46,popular,5
Wayanad,2026-09-01,820,False,42,popular,1
Wayanad,2026-09-01,1710,False,40,popular,2
Wayanad,2026-09-01,3130,False,46,popular,3
Wayanad,2026-09-01,5850,False,44,popular,4
Wayanad,2026-09-01,13480,False,39,popular,5
Wayanad,2026-10-06,830,False,60,popular,1
Wayanad,2026-10-06,1810,False,55,popular,2
Wayanad,2026-10-06,3320,False,47,popular,3
Wayanad,2026-10-06,5510,False,61,popular,4
Wayanad,2026-10-06,13780,False,61,popular,5
Wayanad,2026-11-11,820,False,53,popular,1
Wayanad,2026-11-11,1720,False,56,popular,2
Wayanad,2026-11-11,3120,False,38,popular,3
Wayanad,2026-11-11,5670,False,44,popular,4
Wayanad,2026-11-11,14080,False,47,popular,5
Wayanad,2026-12-16,830,False,58,popular,1
Wayanad,2026-12-16,1710,False,46,popular,2
Wayanad,2026-12-16,3260,False,44,popular,3
Wayanad,2026-12-16,5610,False,49,popular,4
Wayanad,2026-12-16,14090,False,59,popular,5
Coorg,2026-01-18,820,False,38,popular,1
Coorg,2026-01-18,1870,False,57,popular,2
Coorg,2026-01-18,3240,False,63,popular,3
Coorg,2026-01-18,5700,False,62,popular,4
Coorg,2026-01-18,13240,False,45,popular,5
Coorg,2026-02-23,860,False,56,popular,1
Coorg,2026-02-23,1830,False,49,popular,2
Coorg,2026-02-23,3280,False,44,popular,3
Coorg,2026-02-23,5870,False,52,popular,4
Coorg,2026-02-23,13170,False,51,popular,5
Coorg,2026-03-02,810,False,61,popular,1
Coorg,2026-03-02,1820,False,39,popular,2
Coorg,2026-03-02,3200,False,44,popular,3
Coorg,2026-03-02,5600,False,58,popular,4
Coorg,2026-03-02,14610,False,54,popular,5
Coorg,2026-04-07,870,False,40,popular,1
Coorg,2026-04-07,1830,False,49,popular,2
Coorg,2026-04-07,3060,False,39,popular,3
Coorg,2026-04-07,6100,False,43,popular,4
Coorg,2026-04-07,14710,False,46,popular,5
Coorg,2026-05-12,880,False,60,popular,1
Coorg,2026-05-12,1770,False,47,popular,2
Coorg,2026-05-12,3010,False,57,popular,3
Coorg,2026-05-12,5980,False,47,popular,4
Coorg,2026-05-12,14080,False,49,popular,5
Coorg,2026-06-17,890,False,59,popular,1
Coorg,2026-06-17,1900,False,51,popular,2
Coorg,2026-06-17,3300,False,39,popular,3
Coorg,2026-06-17,5890,False,50,popular,4
Coorg,2026-06-17,14490,False,53,popular,5
Coorg,2026-07-22,900,False,51,popular,1
Coorg,2026-07-22,1800,False,45,popular,2
Coorg,2026-07-22,3320,False,43,popular,3
Coorg,2026-07-22,5660,False,53,popular,4
Coorg,2026-07-22,13860,False,38,popular,5
Coorg,2026-08-01,830,False,42,popular,1
Coorg,2026-08-01,1730,False,43,popular,2
Coorg,2026-08-01,3170,False,60,popular,3
Coorg,2026-08-01,5710,False,43,popular,4
Coorg,2026-08-01,14060,False,62,popular,5
Coorg,2026-09-06,850,False,53,popular,1
Coorg,2026-09-06,1890,False,43,popular,2
Coorg,2026-09-06,3270,False,41,popular,3
Coorg,2026-09-06,5460,False,47,popular,4
Coorg,2026-09-06,13600,False,41,popular,5
Coorg,2026-10-11,830,False,55,popular,1
Coorg,2026-10-11,1890,False,52,popular,2
Coorg,2026-10-11,3360,False,45,popular,3
Coorg,2026-10-11,5620,False,43,popular,4
Coorg,2026-10-11,13620,False,47,popular,5
Coorg,2026-11-16,890,False,52,popular,1
Coorg,2026-11-16,1890,False,49,popular,2
Coorg,2026-11-16,3220,False,48,popular,3
Coorg,2026-11-16,5710,False,63,popular,4
Coorg,2026-11-16,14620,False,38,popular,5
Coorg,2026-12-21,810,False,38,popular,1
Coorg,2026-12-21,1860,False,55,popular,2
Coorg,2026-12-21,3310,False,58,popular,3
Coorg,2026-12-21,6060,False,61,popular,4
Coorg,2026-12-21,13370,False,45,popular,5
Hampi,2026-01-07,890,False,55,popular,1
Hampi,2026-01-07,1720,False,43,popular,2
Hampi,2026-01-07,3200,False,63,popular,3
Hampi,2026-01-07,5560,False,51,popular,4
Hampi,2026-01-07,14670,False,39,popular,5
Hampi,2026-02-12,830,False,46,popular,1
Hampi,2026-02-12,1700,False,46,popular,2
Hampi,2026-02-12,3220,False,50,popular,3
Hampi,2026-02-12,5580,False,42,popular,4
Hampi,2026-02-12,13750,False,50,popular,5
Hampi,2026-03-17,860,False,56,popular,1
Hampi,2026-03-17,1790,False,56,popular,2
Hampi,2026-03-17,3310,False,57,popular,3
Hampi,2026-03-17,5590,False,44,popular,4
Hampi,2026-03-17,13340,False,39,popular,5
Hampi,2026-04-22,870,False,44,popular,1
Hampi,2026-04-22,1760,False,53,popular,2
Hampi,2026-04-22,3310,False,44,popular,3
Hampi,2026-04-22,5780,False,46,popular,4
Hampi,2026-04-22,13720,False,53,popular,5
Hampi,2026-05-01,890,False,47,popular,1
Hampi,2026-05-01,1730,False,58,popular,2
Hampi,2026-05-01,3030,False,54,popular,3
Hampi,2026-05-01,5820,False,47,popular,4
Hampi,2026-05-01,14350,False,38,popular,5
Hampi,2026-06-06,860,False,59,popular,1
Hampi,2026-06-06,1810,False,45,popular,2
Hampi,2026-06-06,3300,False,62,popular,3
Hampi,2026-06-06,5870,False,44,popular,4
Hampi,2026-06-06,13610,False,61,popular,5
Hampi,2026-07-11,890,False,55,popular,1
Hampi,2026-07-11,1750,False,55,popular,2
Hampi,2026-07-11,3180,False,48,popular,3
Hampi,2026-07-11,5840,False,60,popular,4
Hampi,2026-07-11,13570,False,52,popular,5
Hampi,2026-08-16,830,False,44,popular,1
Hampi,2026-08-16,1880,False,63,popular,2
Hampi,2026-08-16,3270,False,58,popular,3
Hampi,2026-08-16,5570,False,58,popular,4
Hampi,2026-08-16,13260,False,58,popular,5
Hampi,2026-09-21,840,False,50,popular,1
Hampi,2026-09-21,1840,False,39,popular,2
Hampi,2026-09-21,3390,False,61,popular,3
Hampi,2026-09-21,5660,False,54,popular,4
Hampi,2026-09-21,14150,False,49,popular,5
Hampi,2026-10-26,1070,True,72,popular,1
Hampi,2026-10-26,2400,True,81,popular,2
Hampi,2026-10-26,3740,True,78,popular,3
Hampi,2026-10-26,7230,True,85,popular,4
Hampi,2026-10-26,17330,True,62,popular,5
Hampi,2026-11-05,870,False,53,popular,1
Hampi,2026-11-05,1840,False,63,popular,2
Hampi,2026-11-05,3390,False,47,popular,3
Hampi,2026-11-05,5990,False,60,popular,4
Hampi,2026-11-05,13290,False,41,popular,5
Hampi,2026-12-10,880,False,42,popular,1
Hampi,2026-12-10,1840,False,41,popular,2
Hampi,2026-12-10,3290,False,53,popular,3
Hampi,2026-12-10,6100,False,47,popular,4
Hampi,2026-12-10,13320,False,42,popular,5
Mysuru,2026-01-17,870,False,52,popular,1
Mysuru,2026-01-17,1890,False,44,popular,2
Mysuru,2026-01-17,3230,False,54,popular,3
Mysuru,2026-01-17,6120,False,61,popular,4
Mysuru,2026-01-17,13730,False,62,popular,5
Mysuru,2026-02-22,840,False,50,popular,1
Mysuru,2026-02-22,1840,False,44,popular,2
Mysuru,2026-02-22,3090,False,49,popular,3
Mysuru,2026-02-22,6070,False,56,popular,4
Mysuru,2026-02-22,14730,False,41,popular,5
Mysuru,2026-03-01,880,False,43,popular,1
Mysuru,2026-03-01,1750,False,53,popular,2
Mysuru,2026-03-01,3360,False,38,popular,3
Mysuru,2026-03-01,5810,False,42,popular,4
Mysuru,2026-03-01,14270,False,43,popular,5
Mysuru,2026-04-06,810,False,52,popular,1
Mysuru,2026-04-06,1860,False,41,popular,2
Mysuru,2026-04-06,3110,False,50,popular,3
Mysuru,2026-04-06,6130,False,39,popular,4
Mysuru,2026-04-06,13460,False,59,popular,5
Mysuru,2026-05-11,810,False,39,popular,1
Mysuru,2026-05-11,1900,False,51,popular,2
Mysuru,2026-05-11,3040,False,52,popular,3
Mysuru,2026-05-11,6150,False,40,popular,4
Mysuru,2026-05-11,13480,False,51,popular,5
Mysuru,2026-06-16,890,False,55,popular,1
Mysuru,2026-06-16,1790,False,38,popular,2
Mysuru,2026-06-16,3060,False,51,popular,3
Mysuru,2026-06-16,6100,False,61,popular,4
Mysuru,2026-06-16,13890,False,52,popular,5
Mysuru,2026-07-21,820,False,55,popular,1
Mysuru,2026-07-21,1810,False,40,popular,2
Mysuru,2026-07-21,3190,False,54,popular,3
Mysuru,2026-07-21,6120,False,54,popular,4
Mysuru,2026-07-21,14290,False,50,popular,5
Mysuru,2026-08-26,1000,True,62,popular,1
Mysuru,2026-08-26,2280,True,85,popular,2
Mysuru,2026-08-26,4270,True,81,popular,3
Mysuru,2026-08-26,6790,True,80,popular,4
Mysuru,2026-08-26,18190,True,72,popular,5
Mysuru,2026-09-05,890,False,48,popular,1
Mysuru,2026-09-05,1820,False,50,popular,2
Mysuru,2026-09-05,3100,False,52,popular,3
Mysuru,2026-09-05,5960,False,60,popular,4
Mysuru,2026-09-05,13570,False,61,popular,5
Mysuru,2026-10-10,890,False,58,popular,1
Mysuru,2026-10-10,1760,False,60,popular,2
Mysuru,2026-10-10,3200,False,51,popular,3
Mysuru,2026-10-10,5940,False,39,popular,4
Mysuru,2026-10-10,14240,False,49,popular,5
Mysuru,2026-11-15,1090,True,63,popular,1
Mysuru,2026-11-15,2200,True,62,popular,2
Mysuru,2026-11-15,4210,True,80,popular,3
Mysuru,2026-11-15,7470,True,75,popular,4
Mysuru,2026-11-15,18070,True,62,popular,5
Mysuru,2026-12-20,880,False,43,popular,1
Mysuru,2026-12-20,1840,False,55,popular,2
Mysuru,2026-12-20,3300,False,61,popular,3
Mysuru,2026-12-20,5570,False,56,popular,4
Mysuru,2026-12-20,14140,False,46,popular,5
Ooty,2026-01-17,890,False,52,popular,1
Ooty,2026-01-17,1740,False,55,popular,2
Ooty,2026-01-17,3370,False,55,popular,3
Ooty,2026-01-17,5790,False,47,popular,4
Ooty,2026-01-17,13910,False,52,popular,5
Ooty,2026-02-22,810,False,51,popular,1
Ooty,2026-02-22,1820,False,50,popular,2
Ooty,2026-02-22,3120,False,61,popular,3
Ooty,2026-02-22,5920,False,56,popular,4
Ooty,2026-02-22,14610,False,40,popular,5
Ooty,2026-03-01,820,False,51,popular,1
Ooty,2026-03-01,1720,False,40,popular,2
Ooty,2026-03-01,3310,False,58,popular,3
Ooty,2026-03-01,6120,False,61,popular,4
Ooty,2026-03-01,13210,False,40,popular,5
Ooty,2026-04-06,810,False,54,popular,1
Ooty,2026-04-06,1870,False,63,popular,2
Ooty,2026-04-06,3260,False,62,popular,3
Ooty,2026-04-06,5600,False,60,popular,4
Ooty,2026-04-06,14500,False,58,popular,5
Ooty,2026-05-11,810,False,57,popular,1
Ooty,2026-05-11,1780,False,61,popular,2
Ooty,2026-05-11,3350,False,59,popular,3
Ooty,2026-05-11,5780,False,53,popular,4
Ooty,2026-05-11,13600,False,56,popular,5
Ooty,2026-06-16,830,False,43,popular,1
Ooty,2026-06-16,1850,False,61,popular,2
Ooty,2026-06-16,3020,False,45,popular,3
Ooty,2026-06-16,5560,False,41,popular,4
Ooty,2026-06-16,14180,False,53,popular,5
Ooty,2026-07-21,860,False,58,popular,1
Ooty,2026-07-21,1780,False,60,popular,2
Ooty,2026-07-21,3010,False,43,popular,3
Ooty,2026-07-21,5990,False,59,popular,4
Ooty,2026-07-21,13810,False,47,popular,5
Ooty,2026-08-26,1040,True,64,popular,1
Ooty,2026-08-26,2360,True,70,popular,2
Ooty,2026-08-26,3960,True,75,popular,3
Ooty,2026-08-26,7690,True,65,popular,4
Ooty,2026-08-26,18630,True,81,popular,5
Ooty,2026-09-05,860,False,38,popular,1
Ooty,2026-09-05,1690,False,50,popular,2
Ooty,2026-09-05,3390,False,55,popular,3
Ooty,2026-09-05,5870,False,43,popular,4
Ooty,2026-09-05,13750,False,63,popular,5
Ooty,2026-10-10,840,False,52,popular,1
Ooty,2026-10-10,1710,False,57,popular,2
Ooty,2026-10-10,3320,False,52,popular,3
Ooty,2026-10-10,6080,False,60,popular,4
Ooty,2026-10-10,13240,False,59,popular,5
Ooty,2026-11-15,1080,True,69,popular,1
Ooty,2026-11-15,2320,True,72,popular,2
Ooty,2026-11-15,4090,True,69,popular,3
Ooty,2026-11-15,7520,True,87,popular,4
Ooty,2026-11-15,17260,True,64,popular,5
Ooty,2026-12-20,880,False,59,popular,1
Ooty,2026-12-20,1840,False,48,popular,2
Ooty,2026-12-20,3380,False,48,popular,3
Ooty,2026-12-20,5940,False,39,popular,4
Ooty,2026-12-20,13540,False,63,popular,5
Chettinad,2026-01-12,840,False,42,gem,1
Chettinad,2026-01-12,1800,False,59,gem,2
Chettinad,2026-01-12,3250,False,48,gem,3
Chettinad,2026-01-12,5760,False,55,gem,4
Chettinad,2026-01-12,13600,False,50,gem,5
Chettinad,2026-02-17,880,False,47,gem,1
Chettinad,2026-02-17,1830,False,47,gem,2
Chettinad,2026-02-17,3190,False,61,gem,3
Chettinad,2026-02-17,5830,False,43,gem,4
Chettinad,2026-02-17,14160,False,59,gem,5
Chettinad,2026-03-22,890,False,52,gem,1
Chettinad,2026-03-22,1750,False,52,gem,2
Chettinad,2026-03-22,3300,False,54,gem,3
Chettinad,2026-03-22,6010,False,51,gem,4
Chettinad,2026-03-22,14740,False,50,gem,5
Chettinad,2026-04-01,890,False,40,gem,1
Chettinad,2026-04-01,1900,False,39,gem,2
Chettinad,2026-04-01,3080,False,43,gem,3
Chettinad,2026-04-01,6010,False,62,gem,4
Chettinad,2026-04-01,13680,False,50,gem,5
Chettinad,2026-05-06,890,False,53,gem,1
Chettinad,2026-05-06,1690,False,56,gem,2
Chettinad,2026-05-06,3290,False,42,gem,3
Chettinad,2026-05-06,5800,False,46,gem,4
Chettinad,2026-05-06,14490,False,39,gem,5
Chettinad,2026-06-11,840,False,47,gem,1
Chettinad,2026-06-11,1710,False,38,gem,2
Chettinad,2026-06-11,3300,False,60,gem,3
Chettinad,2026-06-11,5940,False,41,gem,4
Chettinad,2026-06-11,14120,False,63,gem,5
Chettinad,2026-07-16,880,False,41,gem,1
Chettinad,2026-07-16,1890,False,52,gem,2
Chettinad,2026-07-16,3150,False,38,gem,3
Chettinad,2026-07-16,5530,False,56,gem,4
Chettinad,2026-07-16,14410,False,57,gem,5
Chettinad,2026-08-21,820,False,56,gem,1
Chettinad,2026-08-21,1780,False,41,gem,2
Chettinad,2026-08-21,3150,False,49,gem,3
Chettinad,2026-08-21,5950,False,38,gem,4
Chettinad,2026-08-21,14380,False,41,gem,5
Chettinad,2026-09-26,850,False,54,gem,1
Chettinad,2026-09-26,1710,False,57,gem,2
Chettinad,2026-09-26,3220,False,43,gem,3
Chettinad,2026-09-26,5510,False,60,gem,4
Chettinad,2026-09-26,13860,False,58,gem,5
Chettinad,2026-10-05,900,False,49,gem,1
Chettinad,2026-10-05,1880,False,48,gem,2
Chettinad,2026-10-05,3220,False,49,gem,3
Chettinad,2026-10-05,5550,False,62,gem,4
Chettinad,2026-10-05,14710,False,52,gem,5
Chettinad,2026-11-10,880,False,55,gem,1
Chettinad,2026-11-10,1820,False,40,gem,2
Chettinad,2026-11-10,3250,False,61,gem,3
Chettinad,2026-11-10,5570,False,45,gem,4
Chettinad,2026-11-10,13970,False,45,gem,5
Chettinad,2026-12-15,980,True,72,gem,1
Chettinad,2026-12-15,2040,True,81,gem,2
Chettinad,2026-12-15,4190,True,81,gem,3
Chettinad,2026-12-15,7090,True,62,gem,4
Chettinad,2026-12-15,17950,True,86,gem,5
Madurai,2026-01-11,870,False,42,popular,1
Madurai,2026-01-11,1790,False,43,popular,2
Madurai,2026-01-11,3290,False,39,popular,3
Madurai,2026-01-11,5510,False,50,popular,4
Madurai,2026-01-11,14030,False,61,popular,5
Madurai,2026-02-16,840,False,39,popular,1
Madurai,2026-02-16,1830,False,39,popular,2
Madurai,2026-02-16,3170,False,51,popular,3
Madurai,2026-02-16,5500,False,60,popular,4
Madurai,2026-02-16,13650,False,41,popular,5
Madurai,2026-03-21,850,False,52,popular,1
Madurai,2026-03-21,1780,False,61,popular,2
Madurai,2026-03-21,3040,False,61,popular,3
Madurai,2026-03-21,6060,False,54,popular,4
Madurai,2026-03-21,13500,False,57,popular,5
Madurai,2026-04-26,860,False,43,popular,1
Madurai,2026-04-26,1900,False,45,popular,2
Madurai,2026-04-26,3120,False,58,popular,3
Madurai,2026-04-26,5640,False,46,popular,4
Madurai,2026-04-26,13430,False,50,popular,5
Madurai,2026-05-05,810,False,58,popular,1
Madurai,2026-05-05,1900,False,60,popular,2
Madurai,2026-05-05,3070,False,63,popular,3
Madurai,2026-05-05,5930,False,49,popular,4
Madurai,2026-05-05,13730,False,43,popular,5
Madurai,2026-06-10,820,False,39,popular,1
Madurai,2026-06-10,1860,False,52,popular,2
Madurai,2026-06-10,3300,False,46,popular,3
Madurai,2026-06-10,6050,False,49,popular,4
Madurai,2026-06-10,14370,False,43,popular,5
Madurai,2026-07-15,900,False,41,popular,1
Madurai,2026-07-15,1890,False,45,popular,2
Madurai,2026-07-15,3060,False,42,popular,3
Madurai,2026-07-15,5780,False,61,popular,4
Madurai,2026-07-15,13270,False,57,popular,5
Madurai,2026-08-20,850,False,61,popular,1
Madurai,2026-08-20,1740,False,46,popular,2
Madurai,2026-08-20,3110,False,51,popular,3
Madurai,2026-08-20,5740,False,44,popular,4
Madurai,2026-08-20,14120,False,41,popular,5
Madurai,2026-09-25,840,False,38,popular,1
Madurai,2026-09-25,1690,False,39,popular,2
Madurai,2026-09-25,3170,False,62,popular,3
Madurai,2026-09-25,5700,False,45,popular,4
Madurai,2026-09-25,14030,False,59,popular,5
Madurai,2026-10-04,880,False,53,popular,1
Madurai,2026-10-04,1780,False,62,popular,2
Madurai,2026-10-04,3140,False,61,popular,3
Madurai,2026-10-04,5960,False,63,popular,4
Madurai,2026-10-04,13800,False,39,popular,5
Madurai,2026-11-09,820,False,59,popular,1
Madurai,2026-11-09,1820,False,44,popular,2
Madurai,2026-11-09,3280,False,59,popular,3
Madurai,2026-11-09,5860,False,41,popular,4
Madurai,2026-11-09,14620,False,53,popular,5
Madurai,2026-12-14,970,True,73,popular,1
Madurai,2026-12-14,2280,True,62,popular,2
Madurai,2026-12-14,3920,True,64,popular,3
Madurai,2026-12-14,7270,True,87,popular,4
Madurai,2026-12-14,16940,True,62,popular,5
Kanyakumari,2026-01-11,860,False,57,popular,1
Kanyakumari,2026-01-11,1820,False,44,popular,2
Kanyakumari,2026-01-11,3020,False,41,popular,3
Kanyakumari,2026-01-11,5650,False,63,popular,4
Kanyakumari,2026-01-11,13980,False,45,popular,5
Kanyakumari,2026-02-16,810,False,54,popular,1
Kanyakumari,2026-02-16,1770,False,49,popular,2
Kanyakumari,2026-02-16,3210,False,47,popular,3
Kanyakumari,2026-02-16,5910,False,60,popular,4
Kanyakumari,2026-02-16,14470,False,43,popular,5
Kanyakumari,2026-03-21,840,False,41,popular,1
Kanyakumari,2026-03-21,1750,False,47,popular,2
Kanyakumari,2026-03-21,3300,False,52,popular,3
Kanyakumari,2026-03-21,5550,False,47,popular,4
Kanyakumari,2026-03-21,13300,False,53,popular,5
Kanyakumari,2026-04-26,800,False,63,popular,1
Kanyakumari,2026-04-26,1770,False,52,popular,2
Kanyakumari,2026-04-26,3060,False,38,popular,3
Kanyakumari,2026-04-26,5530,False,63,popular,4
Kanyakumari,2026-04-26,13620,False,43,popular,5
Kanyakumari,2026-05-05,840,False,57,popular,1
Kanyakumari,2026-05-05,1890,False,60,popular,2
Kanyakumari,2026-05-05,3150,False,61,popular,3
Kanyakumari,2026-05-05,6110,False,59,popular,4
Kanyakumari,2026-05-05,13800,False,58,popular,5
Kanyakumari,2026-06-10,840,False,54,popular,1
Kanyakumari,2026-06-10,1780,False,55,popular,2
Kanyakumari,2026-06-10,3360,False,41,popular,3
Kanyakumari,2026-06-10,5620,False,47,popular,4
Kanyakumari,2026-06-10,14390,False,61,popular,5
Kanyakumari,2026-07-15,880,False,51,popular,1
Kanyakumari,2026-07-15,1770,False,43,popular,2
Kanyakumari,2026-07-15,3200,False,52,popular,3
Kanyakumari,2026-07-15,5780,False,52,popular,4
Kanyakumari,2026-07-15,14360,False,49,popular,5
Kanyakumari,2026-08-20,880,False,40,popular,1
Kanyakumari,2026-08-20,1900,False,39,popular,2
Kanyakumari,2026-08-20,3310,False,58,popular,3
Kanyakumari,2026-08-20,6010,False,57,popular,4
Kanyakumari,2026-08-20,14370,False,60,popular,5
Kanyakumari,2026-09-25,900,False,53,popular,1
Kanyakumari,2026-09-25,1720,False,41,popular,2
Kanyakumari,2026-09-25,3030,False,47,popular,3
Kanyakumari,2026-09-25,6020,False,61,popular,4
Kanyakumari,2026-09-25,13880,False,44,popular,5
